2026-01-02 20:27:49 | INFO | User logged in: lhernandez@mail.com
2026-01-02 20:31:41 | INFO | User created with email: roletester@mail.com
2026-01-02 20:31:41 | INFO | Shutting down the application...
2026-01-02 20:31:56 | INFO | Shutting down the application...
2026-01-02 20:31:57 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:31:57 | INFO | Starting up the application...
2026-01-02 20:31:57 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:31:57 | INFO | Starting up the application...
2026-01-02 20:32:50 | INFO | Shutting down the application...
2026-01-02 20:32:50 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:32:50 | INFO | Starting up the application...
2026-01-02 20:33:27 | INFO | Shutting down the application...
2026-01-02 20:33:27 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:33:28 | INFO | Starting up the application...
2026-01-02 20:33:28 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:33:28 | INFO | Starting up the application...
2026-01-02 20:33:29 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:33:30 | INFO | Starting up the application...
2026-01-02 20:33:30 | DEBUG | Creating new user
2026-01-02 20:33:30 | INFO | User created with email: test@mail.com
2026-01-02 20:33:30 | INFO | Shutting down the application...
2026-01-02 20:33:30 | INFO | Starting up the application...
2026-01-02 20:33:30 | DEBUG | Creating new user
2026-01-02 20:33:30 | INFO | User created with email: duplicate@mail.com
2026-01-02 20:33:30 | DEBUG | Creating new user
2026-01-02 20:33:30 | WARNING | User attempted to create user with existing email
2026-01-02 20:33:30 | INFO | Shutting down the application...
2026-01-02 20:33:30 | INFO | Starting up the application...
2026-01-02 20:33:30 | INFO | Shutting down the application...
2026-01-02 20:33:30 | INFO | Starting up the application...
2026-01-02 20:33:30 | DEBUG | Creating new user
2026-01-02 20:33:30 | INFO | User created with email: testlogin@mail.com
2026-01-02 20:33:30 | INFO | User logged in: testlogin@mail.com
2026-01-02 20:33:30 | INFO | Shutting down the application...
2026-01-02 20:33:30 | INFO | Starting up the application...
2026-01-02 20:33:30 | INFO | Shutting down the application...
2026-01-02 20:33:30 | INFO | Starting up the application...
2026-01-02 20:33:30 | INFO | Shutting down the application...
2026-01-02 20:33:30 | INFO | Starting up the application...
2026-01-02 20:33:30 | INFO | Shutting down the application...
2026-01-02 20:33:31 | INFO | Starting up the application...
2026-01-02 20:33:31 | DEBUG | Creating new user
2026-01-02 20:33:31 | INFO | User created with email: roletester@mail.com
2026-01-02 20:33:31 | INFO | Shutting down the application...
2026-01-02 20:33:48 | INFO | Shutting down the application...
2026-01-02 20:33:49 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:33:49 | INFO | Starting up the application...
2026-01-02 20:33:49 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:33:49 | INFO | Starting up the application...
2026-01-02 20:34:02 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:34:02 | INFO | Starting up the application...
2026-01-02 20:34:02 | DEBUG | Creating new user
2026-01-02 20:34:02 | INFO | User created with email: test@mail.com
2026-01-02 20:34:02 | INFO | Shutting down the application...
2026-01-02 20:34:02 | INFO | Starting up the application...
2026-01-02 20:34:02 | DEBUG | Creating new user
2026-01-02 20:34:02 | INFO | User created with email: duplicate@mail.com
2026-01-02 20:34:02 | DEBUG | Creating new user
2026-01-02 20:34:02 | WARNING | User attempted to create user with existing email
2026-01-02 20:34:02 | INFO | Shutting down the application...
2026-01-02 20:34:02 | INFO | Starting up the application...
2026-01-02 20:34:02 | INFO | Shutting down the application...
2026-01-02 20:34:02 | INFO | Starting up the application...
2026-01-02 20:34:02 | DEBUG | Creating new user
2026-01-02 20:34:02 | INFO | User created with email: testlogin@mail.com
2026-01-02 20:34:02 | INFO | User logged in: testlogin@mail.com
2026-01-02 20:34:02 | INFO | Shutting down the application...
2026-01-02 20:34:02 | INFO | Starting up the application...
2026-01-02 20:34:03 | INFO | Shutting down the application...
2026-01-02 20:34:03 | INFO | Starting up the application...
2026-01-02 20:34:03 | INFO | Shutting down the application...
2026-01-02 20:34:03 | INFO | Starting up the application...
2026-01-02 20:34:03 | INFO | Shutting down the application...
2026-01-02 20:34:03 | INFO | Starting up the application...
2026-01-02 20:34:03 | DEBUG | Creating new user
2026-01-02 20:34:03 | INFO | User created with email: roletester@mail.com
2026-01-02 20:34:03 | INFO | Shutting down the application...
2026-01-02 20:35:26 | INFO | Shutting down the application...
2026-01-02 20:35:26 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:35:26 | INFO | Starting up the application...
2026-01-02 20:35:33 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:35:34 | INFO | Starting up the application...
2026-01-02 20:35:34 | DEBUG | Creating new user
2026-01-02 20:35:34 | INFO | User created with email: test@mail.com
2026-01-02 20:35:34 | INFO | Shutting down the application...
2026-01-02 20:35:34 | INFO | Starting up the application...
2026-01-02 20:35:34 | DEBUG | Creating new user
2026-01-02 20:35:34 | INFO | User created with email: duplicate@mail.com
2026-01-02 20:35:34 | DEBUG | Creating new user
2026-01-02 20:35:34 | WARNING | User attempted to create user with existing email
2026-01-02 20:35:34 | INFO | Shutting down the application...
2026-01-02 20:35:34 | INFO | Starting up the application...
2026-01-02 20:35:34 | INFO | Shutting down the application...
2026-01-02 20:35:34 | INFO | Starting up the application...
2026-01-02 20:35:34 | DEBUG | Creating new user
2026-01-02 20:35:34 | INFO | User created with email: testlogin@mail.com
2026-01-02 20:35:34 | INFO | User logged in: testlogin@mail.com
2026-01-02 20:35:34 | INFO | Shutting down the application...
2026-01-02 20:35:34 | INFO | Starting up the application...
2026-01-02 20:35:34 | INFO | Shutting down the application...
2026-01-02 20:35:34 | INFO | Starting up the application...
2026-01-02 20:35:34 | INFO | Shutting down the application...
2026-01-02 20:35:34 | INFO | Starting up the application...
2026-01-02 20:35:34 | INFO | Shutting down the application...
2026-01-02 20:35:35 | INFO | Starting up the application...
2026-01-02 20:35:35 | DEBUG | Creating new user
2026-01-02 20:35:35 | INFO | User created with email: roletester@mail.com
2026-01-02 20:35:35 | INFO | Shutting down the application...
2026-01-02 20:36:00 | INFO | Shutting down the application...
2026-01-02 20:36:01 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:36:01 | INFO | Starting up the application...
2026-01-02 20:36:01 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:36:01 | INFO | Starting up the application...
2026-01-02 20:36:13 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:36:13 | INFO | Starting up the application...
2026-01-02 20:36:13 | INFO | Shutting down the application...
2026-01-02 20:36:13 | INFO | Starting up the application...
2026-01-02 20:36:13 | INFO | Shutting down the application...
2026-01-02 20:36:13 | INFO | Starting up the application...
2026-01-02 20:36:13 | INFO | Shutting down the application...
2026-01-02 20:36:13 | INFO | Starting up the application...
2026-01-02 20:36:13 | INFO | Shutting down the application...
2026-01-02 20:36:13 | INFO | Starting up the application...
2026-01-02 20:36:13 | INFO | Shutting down the application...
2026-01-02 20:36:13 | INFO | Starting up the application...
2026-01-02 20:36:13 | INFO | Shutting down the application...
2026-01-02 20:36:14 | INFO | Starting up the application...
2026-01-02 20:36:14 | INFO | Shutting down the application...
2026-01-02 20:37:20 | INFO | Shutting down the application...
2026-01-02 20:37:21 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:37:21 | INFO | Starting up the application...
2026-01-02 20:37:30 | INFO | Shutting down the application...
2026-01-02 20:37:30 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:37:30 | INFO | Starting up the application...
2026-01-02 20:37:53 | INFO | Shutting down the application...
2026-01-02 20:37:54 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:37:54 | INFO | Starting up the application...
2026-01-02 20:37:56 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:37:56 | INFO | Starting up the application...
2026-01-02 20:37:56 | DEBUG | Creating new user
2026-01-02 20:37:56 | INFO | User created with email: currentuser@mail.com
2026-01-02 20:37:56 | INFO | User logged in: currentuser@mail.com
2026-01-02 20:37:56 | DEBUG | Fetching info for user 1
2026-01-02 20:37:56 | INFO | User 1 fetched their info successfully
2026-01-02 20:37:56 | INFO | Shutting down the application...
2026-01-02 20:37:56 | INFO | Starting up the application...
2026-01-02 20:37:56 | INFO | Shutting down the application...
2026-01-02 20:37:56 | INFO | Starting up the application...
2026-01-02 20:37:56 | DEBUG | Creating new user
2026-01-02 20:37:56 | INFO | User created with email: patchuser@mail.com
2026-01-02 20:37:57 | INFO | User logged in: patchuser@mail.com
2026-01-02 20:37:57 | DEBUG | Patching user 1
2026-01-02 20:37:57 | INFO | User 1 updated their info
2026-01-02 20:37:57 | INFO | Shutting down the application...
2026-01-02 20:37:57 | INFO | Starting up the application...
2026-01-02 20:37:57 | INFO | Shutting down the application...
2026-01-02 20:37:57 | INFO | Starting up the application...
2026-01-02 20:37:57 | DEBUG | Creating new user
2026-01-02 20:37:57 | INFO | User created with email: invaliddata@mail.com
2026-01-02 20:37:57 | INFO | User logged in: invaliddata@mail.com
2026-01-02 20:37:57 | INFO | Shutting down the application...
2026-01-02 20:37:57 | INFO | Starting up the application...
2026-01-02 20:37:57 | DEBUG | Creating new user
2026-01-02 20:37:57 | INFO | User created with email: delete@mail.com
2026-01-02 20:37:57 | INFO | User logged in: delete@mail.com
2026-01-02 20:37:57 | DEBUG | Deleting account for user 1
2026-01-02 20:37:57 | INFO | User 1 deleted their account
2026-01-02 20:37:57 | INFO | Shutting down the application...
2026-01-02 20:37:57 | INFO | Starting up the application...
2026-01-02 20:37:57 | INFO | Shutting down the application...
2026-01-02 20:38:35 | INFO | Shutting down the application...
2026-01-02 20:38:36 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:38:36 | INFO | Starting up the application...
2026-01-02 20:38:37 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:38:37 | INFO | Starting up the application...
2026-01-02 20:38:37 | DEBUG | Creating new user
2026-01-02 20:38:37 | INFO | User created with email: currentuser@mail.com
2026-01-02 20:38:37 | INFO | User logged in: currentuser@mail.com
2026-01-02 20:38:37 | DEBUG | Fetching info for user 1
2026-01-02 20:38:37 | INFO | User 1 fetched their info successfully
2026-01-02 20:38:37 | INFO | Shutting down the application...
2026-01-02 20:38:37 | INFO | Starting up the application...
2026-01-02 20:38:37 | INFO | Shutting down the application...
2026-01-02 20:38:38 | INFO | Starting up the application...
2026-01-02 20:38:38 | DEBUG | Creating new user
2026-01-02 20:38:38 | INFO | User created with email: patchuser@mail.com
2026-01-02 20:38:38 | INFO | User logged in: patchuser@mail.com
2026-01-02 20:38:38 | DEBUG | Patching user 1
2026-01-02 20:38:38 | INFO | User 1 updated their info
2026-01-02 20:38:38 | INFO | Shutting down the application...
2026-01-02 20:38:38 | INFO | Starting up the application...
2026-01-02 20:38:38 | INFO | Shutting down the application...
2026-01-02 20:38:38 | INFO | Starting up the application...
2026-01-02 20:38:38 | DEBUG | Creating new user
2026-01-02 20:38:38 | INFO | User created with email: invaliddata@mail.com
2026-01-02 20:38:38 | INFO | User logged in: invaliddata@mail.com
2026-01-02 20:38:38 | INFO | Shutting down the application...
2026-01-02 20:38:38 | INFO | Starting up the application...
2026-01-02 20:38:38 | DEBUG | Creating new user
2026-01-02 20:38:38 | INFO | User created with email: delete@mail.com
2026-01-02 20:38:38 | INFO | User logged in: delete@mail.com
2026-01-02 20:38:38 | DEBUG | Deleting account for user 1
2026-01-02 20:38:38 | INFO | User 1 deleted their account
2026-01-02 20:38:38 | INFO | Shutting down the application...
2026-01-02 20:38:38 | INFO | Starting up the application...
2026-01-02 20:38:38 | DEBUG | Creating new user
2026-01-02 20:38:38 | INFO | User created with email: tokenversion@mail.com
2026-01-02 20:38:38 | INFO | Shutting down the application...
2026-01-02 20:38:54 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:38:54 | INFO | Starting up the application...
2026-01-02 20:38:54 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:54 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:54 | INFO | Car created with ID: 1 by user ID: 1
2026-01-02 20:38:54 | INFO | Shutting down the application...
2026-01-02 20:38:54 | INFO | Starting up the application...
2026-01-02 20:38:54 | INFO | User logged in: manager_cars@test.com
2026-01-02 20:38:54 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:54 | INFO | Car created with ID: 1 by user ID: 1
2026-01-02 20:38:54 | INFO | Shutting down the application...
2026-01-02 20:38:55 | INFO | Starting up the application...
2026-01-02 20:38:55 | INFO | Shutting down the application...
2026-01-02 20:38:55 | INFO | Starting up the application...
2026-01-02 20:38:55 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:55 | INFO | Shutting down the application...
2026-01-02 20:38:55 | INFO | Starting up the application...
2026-01-02 20:38:55 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:55 | DEBUG | Attempting to retrieve all cars by user ID: 1
2026-01-02 20:38:55 | INFO | Retrieved 2 cars from database by user ID: 1
2026-01-02 20:38:55 | INFO | Shutting down the application...
2026-01-02 20:38:55 | INFO | Starting up the application...
2026-01-02 20:38:55 | INFO | User logged in: manager_cars@test.com
2026-01-02 20:38:55 | DEBUG | Attempting to retrieve all cars by user ID: 1
2026-01-02 20:38:55 | INFO | Retrieved 2 cars from database by user ID: 1
2026-01-02 20:38:55 | INFO | Shutting down the application...
2026-01-02 20:38:55 | INFO | Starting up the application...
2026-01-02 20:38:55 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:55 | DEBUG | Attempting to retrieve all cars by user ID: 1
2026-01-02 20:38:55 | INFO | Retrieved 5 cars from database by user ID: 1
2026-01-02 20:38:55 | DEBUG | Attempting to retrieve all cars by user ID: 1
2026-01-02 20:38:55 | INFO | Retrieved 5 cars from database by user ID: 1
2026-01-02 20:38:56 | INFO | Shutting down the application...
2026-01-02 20:38:56 | INFO | Starting up the application...
2026-01-02 20:38:56 | INFO | Shutting down the application...
2026-01-02 20:38:56 | INFO | Starting up the application...
2026-01-02 20:38:56 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:56 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:56 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:56 | INFO | Shutting down the application...
2026-01-02 20:38:56 | INFO | Starting up the application...
2026-01-02 20:38:56 | INFO | User logged in: manager_cars@test.com
2026-01-02 20:38:56 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:56 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:56 | INFO | Shutting down the application...
2026-01-02 20:38:56 | INFO | Starting up the application...
2026-01-02 20:38:56 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:56 | DEBUG | Attempting to retrieve car with ID: 99999 by user ID: 1
2026-01-02 20:38:56 | ERROR | Car with ID: 99999 not found by user ID: 1
2026-01-02 20:38:56 | INFO | Shutting down the application...
2026-01-02 20:38:56 | INFO | Starting up the application...
2026-01-02 20:38:56 | INFO | Shutting down the application...
2026-01-02 20:38:56 | INFO | Starting up the application...
2026-01-02 20:38:57 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:57 | DEBUG | Attempting to update car with ID: 1 by user ID: 1
2026-01-02 20:38:57 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:57 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:57 | INFO | Car updated with ID: 1 by user ID: 1
2026-01-02 20:38:57 | INFO | Shutting down the application...
2026-01-02 20:38:57 | INFO | Starting up the application...
2026-01-02 20:38:57 | INFO | User logged in: manager_cars@test.com
2026-01-02 20:38:57 | DEBUG | Attempting to update car with ID: 1 by user ID: 1
2026-01-02 20:38:57 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:57 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:57 | INFO | Car updated with ID: 1 by user ID: 1
2026-01-02 20:38:57 | INFO | Shutting down the application...
2026-01-02 20:38:57 | INFO | Starting up the application...
2026-01-02 20:38:57 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:57 | DEBUG | Attempting to update car with ID: 99999 by user ID: 1
2026-01-02 20:38:57 | DEBUG | Attempting to retrieve car with ID: 99999 by user ID: 1
2026-01-02 20:38:57 | ERROR | Car with ID: 99999 not found by user ID: 1
2026-01-02 20:38:57 | INFO | Shutting down the application...
2026-01-02 20:38:57 | INFO | Starting up the application...
2026-01-02 20:38:57 | INFO | Shutting down the application...
2026-01-02 20:38:57 | INFO | Starting up the application...
2026-01-02 20:38:57 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:57 | INFO | Shutting down the application...
2026-01-02 20:38:57 | INFO | Starting up the application...
2026-01-02 20:38:58 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:58 | DEBUG | Attempting to delete car with ID: 1 by user ID: 1
2026-01-02 20:38:58 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:58 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:58 | INFO | Car deleted with ID: 1 by user ID: 1
2026-01-02 20:38:58 | INFO | Shutting down the application...
2026-01-02 20:38:58 | INFO | Starting up the application...
2026-01-02 20:38:58 | INFO | User logged in: manager_cars@test.com
2026-01-02 20:38:58 | DEBUG | Attempting to delete car with ID: 1 by user ID: 1
2026-01-02 20:38:58 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:58 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:58 | INFO | Car deleted with ID: 1 by user ID: 1
2026-01-02 20:38:58 | INFO | Shutting down the application...
2026-01-02 20:38:58 | INFO | Starting up the application...
2026-01-02 20:38:58 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:58 | DEBUG | Attempting to delete car with ID: 99999 by user ID: 1
2026-01-02 20:38:58 | DEBUG | Attempting to retrieve car with ID: 99999 by user ID: 1
2026-01-02 20:38:58 | ERROR | Car with ID: 99999 not found by user ID: 1
2026-01-02 20:38:58 | INFO | Shutting down the application...
2026-01-02 20:38:58 | INFO | Starting up the application...
2026-01-02 20:38:58 | INFO | Shutting down the application...
2026-01-02 20:38:58 | INFO | Starting up the application...
2026-01-02 20:38:58 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:58 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:58 | INFO | Car created with ID: 1 by user ID: 1
2026-01-02 20:38:58 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:58 | INFO | Car created with ID: 2 by user ID: 1
2026-01-02 20:38:58 | INFO | Shutting down the application...
2026-01-02 20:38:58 | INFO | Starting up the application...
2026-01-02 20:38:59 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:59 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:59 | INFO | Car created with ID: 1 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:59 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to update car with ID: 1 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:59 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:59 | INFO | Car updated with ID: 1 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to delete car with ID: 1 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:59 | INFO | Car retrieved with ID: 1 by user ID: 1
2026-01-02 20:38:59 | INFO | Car deleted with ID: 1 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to retrieve car with ID: 1 by user ID: 1
2026-01-02 20:38:59 | ERROR | Car with ID: 1 not found by user ID: 1
2026-01-02 20:38:59 | INFO | Shutting down the application...
2026-01-02 20:38:59 | INFO | Starting up the application...
2026-01-02 20:38:59 | INFO | User logged in: admin_cars@test.com
2026-01-02 20:38:59 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:59 | INFO | Car created with ID: 1 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:59 | INFO | Car created with ID: 2 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:59 | INFO | Car created with ID: 3 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:59 | INFO | Car created with ID: 4 by user ID: 1
2026-01-02 20:38:59 | DEBUG | Attempting to create a new car by user ID: 1
2026-01-02 20:38:59 | INFO | Car created with ID: 5 by user ID: 1
2026-01-02 20:38:59 | INFO | Shutting down the application...
2026-01-02 20:41:07 | INFO | Shutting down the application...
2026-01-02 20:41:08 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:41:08 | INFO | Starting up the application...
2026-01-02 20:41:08 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:41:08 | INFO | Starting up the application...
2026-01-02 20:41:25 | INFO | Shutting down the application...
2026-01-02 20:41:25 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:41:25 | INFO | Starting up the application...
2026-01-02 20:41:56 | DEBUG | Logger initialized in development mode with level DEBUG
2026-01-02 20:41:56 | INFO | Starting up the application...
